user_names,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,results,result_count,result_counts,final_score,user_names
AvFRoosevelt,1.4311979214462935e+18,0.0,0.0,9.0,0.0,1.4311979214462935e+18,0.0,0.0,0.0,1,1,0.0,AvFRoosevelt
AzeemMajeed7,1.4083331085548544e+18,0.0,0.0,0.0,0.0,1.4083331085548544e+18,0.0,0.0,0.0,1,1,0.0,AzeemMajeed7
B1GJuice905,1.3573456371723182e+18,1.0,1.0,4.0,0.0,1.3573456371723182e+18,0.0,0.0,1.0,1,1,100.0,B1GJuice905
BABY1125757,1.370582991735386e+18,1.0,0.0,3.0,0.0,1.370582991735386e+18,0.0,0.0,0.0,1,1,0.0,BABY1125757
BADINIOUMAROU,1.3780640999893197e+18,0.0,0.0,0.0,0.0,1.3780640999893197e+18,0.0,0.0,0.0,1,1,0.0,BADINIOUMAROU
BAMN_J_Minor,1.4197437433562604e+18,0.0,0.0,0.0,0.0,1.4197437433562604e+18,0.0,0.0,0.0,1,1,0.0,BAMN_J_Minor
BB51NGH,1.4183230849946214e+18,0.0,2.0,4.0,0.0,1.4183230849946214e+18,0.0,0.0,0.0,1,1,0.0,BB51NGH
BBVA_Trader,1.387728119889531e+18,0.0,0.0,0.0,0.0,1.387728119889531e+18,0.0,0.0,0.0,1,1,0.0,BBVA_Trader
BFJSANDIEGO,1.384905355390591e+18,0.0,0.0,0.0,0.0,1.384905355390591e+18,0.0,0.0,0.0,1,1,0.0,BFJSANDIEGO
BHSDMV,1.4272900994489426e+18,0.0,1.0,4.0,0.0,1.4272900994489426e+18,0.0,0.0,0.0,1,1,0.0,BHSDMV
BILLSIGNORILE,8.259107617159172e+18,0.0,0.0,4.0,0.0,8.259107617159172e+18,0.0,0.0,0.0,6,6,0.0,BILLSIGNORILE
BITLOBOInvers,7.124508840869356e+18,1.0,0.0,7.0,0.0,7.124508840869356e+18,0.0,0.0,0.0,5,5,0.0,BITLOBOInvers
BKCHICK718,1.3625574049033175e+18,0.0,0.0,0.0,0.0,1.3625574049033175e+18,0.0,0.0,0.0,1,1,0.0,BKCHICK718
BMcBiffy,2.761817241886216e+18,3.0,1.0,10.0,0.0,2.761669908951204e+18,0.0,1.387373508372611e+18,0.0,2,2,0.0,BMcBiffy
BNPPbourse,1.4261242795701084e+18,1.0,2.0,10.0,0.0,1.4261242795701084e+18,0.0,0.0,0.0,1,1,0.0,BNPPbourse
BTheriot2014,2.856516156056576e+18,0.0,0.0,2.0,0.0,2.856516156056576e+18,0.0,0.0,0.0,2,2,0.0,BTheriot2014
BackOfficeBert,1.3675362117457265e+18,0.0,0.0,1.0,0.0,1.3675362117457265e+18,0.0,0.0,0.0,1,1,0.0,BackOfficeBert
BadCoine,1.537135967282769e+19,0.0,0.0,0.0,0.0,1.537135967282769e+19,0.0,0.0,0.0,11,11,0.0,BadCoine
Bafiste_,1.4365334110202552e+18,0.0,0.0,0.0,0.0,1.4365334110202552e+18,0.0,0.0,0.0,1,1,0.0,Bafiste_
BakerElhassan,1.4128941739681792e+18,0.0,0.0,0.0,0.0,1.4128941739681792e+18,0.0,0.0,0.0,1,1,0.0,BakerElhassan
Balabing5,1.3571262302193582e+18,0.0,0.0,0.0,0.0,1.3571262302193582e+18,0.0,0.0,0.0,1,1,0.0,Balabing5
BalchinDavid,1.3928261701110538e+18,0.0,0.0,1.0,0.0,1.3928261701110538e+18,0.0,0.0,0.0,1,1,0.0,BalchinDavid
BallietBran,1.3658619771305574e+18,0.0,2.0,4.0,1.0,1.3658619771305574e+18,0.0,0.0,0.0,1,1,0.0,BallietBran
BarPotTM,8.513877669715608e+18,0.0,5.0,8.0,0.0,8.513877669715608e+18,0.0,0.0,3.0,6,6,50.0,BarPotTM
Barenholz,1.4175297815208305e+18,1.0,0.0,5.0,0.0,1.4175297815208305e+18,0.0,0.0,0.0,1,1,0.0,Barenholz
Batt4Christ,1.4207626956918129e+18,0.0,0.0,0.0,0.0,1.4207626956918129e+18,0.0,0.0,0.0,1,1,0.0,Batt4Christ
BayStBaller1,1.4152735634398945e+18,0.0,0.0,0.0,0.0,1.4152735634398945e+18,0.0,0.0,0.0,1,1,0.0,BayStBaller1
BdsmTrading,1.4077237704298086e+18,0.0,1.0,4.0,0.0,1.4077237704298086e+18,0.0,0.0,0.0,1,1,0.0,BdsmTrading
BearishTime,1.3606609865297347e+18,0.0,0.0,0.0,0.0,1.3606609865297347e+18,0.0,0.0,0.0,1,1,0.0,BearishTime
BecauseYrBored,1.3658694031081636e+18,0.0,0.0,0.0,0.0,1.3658694031081636e+18,0.0,0.0,0.0,1,1,0.0,BecauseYrBored
BeloCiao_,1.3633028203346985e+18,0.0,0.0,0.0,0.0,1.3633028203346985e+18,0.0,0.0,0.0,1,1,0.0,BeloCiao_
BenGrahamStocks,1.4320310513004503e+18,1.0,0.0,3.0,0.0,1.4320310513004503e+18,0.0,0.0,0.0,1,1,0.0,BenGrahamStocks
BenHartBitcoin,1.4127566930170593e+18,0.0,0.0,0.0,0.0,1.4127158822377923e+18,0.0,1.4127158822377925e+18,0.0,1,1,0.0,BenHartBitcoin
BenerMenguc,1.4218847681578967e+18,0.0,0.0,0.0,0.0,1.4215830317275423e+18,0.0,1.4215830317275423e+18,0.0,1,1,0.0,BenerMenguc
Benjam1P,1.4324341121454776e+18,0.0,0.0,0.0,0.0,1.4324341121454776e+18,0.0,0.0,0.0,1,1,0.0,Benjam1P
Benjamins888,1.364205094619603e+18,0.0,0.0,0.0,0.0,1.364205094619603e+18,0.0,0.0,0.0,1,1,0.0,Benjamins888
BenoitPILET,1.402972020829307e+18,0.0,1.0,2.0,0.0,1.4029333248557957e+18,0.0,1.4029333248557957e+18,0.0,1,1,0.0,BenoitPILET
BepoBolsawhis,2.8268598943399076e+18,3.0,1.0,2.0,0.0,2.8268598943399076e+18,0.0,0.0,0.0,2,2,0.0,BepoBolsawhis
BestChoiceT1,1.3716530500000563e+18,0.0,0.0,0.0,0.0,1.3716530500000563e+18,0.0,0.0,0.0,1,1,0.0,BestChoiceT1
BestForexMethod,1.3896728269662618e+18,0.0,0.0,6.0,1.0,1.3896645261451387e+18,0.0,1.3896645261451387e+18,0.0,1,1,0.0,BestForexMethod
BetchWall,1.3945115319419576e+18,0.0,0.0,0.0,0.0,1.3945115319419576e+18,0.0,0.0,0.0,1,1,0.0,BetchWall
BeursTalk,2.7773781249934254e+18,0.0,4.0,8.0,0.0,2.7773781249934254e+18,0.0,0.0,0.0,2,2,0.0,BeursTalk
BezosCrypto,1.4096925475516948e+18,0.0,0.0,0.0,0.0,1.4096925475516948e+18,0.0,0.0,0.0,1,1,0.0,BezosCrypto
Bhoddhisattva,2.818762261759152e+18,2.0,0.0,0.0,0.0,2.818718579005784e+18,0.0,1.3877147648356393e+18,1.0,2,2,50.0,Bhoddhisattva
BhuddaRude,2.7430201026578596e+18,0.0,2.0,13.0,1.0,2.7430201026578596e+18,0.0,0.0,0.0,2,2,0.0,BhuddaRude
BigBTrades,4.313604960416555e+18,0.0,0.0,1.0,2.0,4.313604960416555e+18,0.0,0.0,0.0,3,3,0.0,BigBTrades
BigBoiEmpirehtx,1.384191203168592e+18,0.0,0.0,1.0,0.0,1.384191203168592e+18,0.0,0.0,0.0,1,1,0.0,BigBoiEmpirehtx
BigBonedChungus,1.3703907296886825e+18,1.0,1.0,0.0,0.0,1.3703907296886825e+18,0.0,0.0,0.0,1,1,0.0,BigBonedChungus
BigDaddyZSports,1.42634866981342e+18,0.0,0.0,6.0,0.0,1.42634866981342e+18,0.0,0.0,0.0,1,1,0.0,BigDaddyZSports
BigNate870,8.632496098055135e+18,0.0,1.0,1.0,0.0,8.632496098055135e+18,0.0,0.0,0.0,6,6,0.0,BigNate870
BigPipN,1.372162645718147e+18,0.0,0.0,1.0,0.0,1.372162645718147e+18,0.0,0.0,0.0,1,1,0.0,BigPipN
BigTopApps,4.196024623865082e+18,0.0,1.0,0.0,0.0,4.196024623865082e+18,0.0,0.0,0.0,3,3,0.0,BigTopApps
Bigbobbyloco,1.4314076950812713e+18,0.0,1.0,0.0,0.0,1.4314076950812713e+18,0.0,0.0,0.0,1,1,0.0,Bigbobbyloco
BiggiBangsi,1.3783770935458693e+18,0.0,0.0,0.0,0.0,1.3783770935458693e+18,0.0,0.0,0.0,1,1,0.0,BiggiBangsi
BillWallace05,1.4205077886822973e+18,0.0,0.0,0.0,0.0,1.420151402316411e+18,0.0,1.420151402316411e+18,0.0,1,1,0.0,BillWallace05
BillyDavis4080,1.3660689271225385e+18,0.0,0.0,0.0,0.0,1.3660689271225385e+18,0.0,0.0,0.0,1,1,0.0,BillyDavis4080
BinSolaiman,1.4198767945435832e+18,2.0,1.0,0.0,0.0,1.4198767945435832e+18,0.0,0.0,0.0,1,1,0.0,BinSolaiman
BirdsofParadiz8,1.4230700200625152e+18,0.0,0.0,1.0,0.0,1.4230479128844206e+18,0.0,1.4230479128844206e+18,0.0,1,1,0.0,BirdsofParadiz8
BitFinanzas,9.723088048343773e+18,10.0,51.0,165.0,4.0,9.723088048343773e+18,0.0,0.0,0.0,7,7,0.0,BitFinanzas
BitKrillin,1.3674901640004936e+18,5.0,50.0,111.0,0.0,1.3674901640004936e+18,0.0,0.0,0.0,1,1,0.0,BitKrillin
BitSummerRip,4.2058656192639836e+18,2.0,0.0,0.0,0.0,4.2058644642575114e+18,0.0,1.3917793466841457e+18,0.0,3,3,0.0,BitSummerRip
BitbayW,1.373936208800215e+18,0.0,0.0,1.0,0.0,1.373936208800215e+18,0.0,0.0,0.0,1,1,0.0,BitbayW
BittrexGlobal,1.3677921969555538e+18,4.0,2.0,7.0,0.0,1.3677921969555538e+18,0.0,0.0,0.0,1,1,0.0,BittrexGlobal
BittynBiceps,1.433677833914622e+18,0.0,0.0,0.0,0.0,1.433677833914622e+18,0.0,0.0,0.0,1,1,0.0,BittynBiceps
BizzyGainz,1.5560362398010102e+19,0.0,0.0,9.0,0.0,1.5560362398010102e+19,0.0,0.0,1.0,11,11,9.090909090909092,BizzyGainz
BjjWeezy,1.3617914372646707e+18,0.0,1.0,0.0,0.0,1.3617914372646707e+18,0.0,0.0,0.0,1,1,0.0,BjjWeezy
BjrcProfit,1.3870884109181952e+18,0.0,0.0,0.0,0.0,1.3870884109181952e+18,0.0,0.0,1.0,1,1,100.0,BjrcProfit
BlackDiamond269,1.4368425285616353e+18,0.0,0.0,0.0,0.0,1.4368425285616353e+18,0.0,0.0,0.0,1,1,0.0,BlackDiamond269
Black_Wolf_LM,1.3865687817036227e+18,0.0,0.0,0.0,0.0,1.3865687817036227e+18,0.0,0.0,0.0,1,1,0.0,Black_Wolf_LM
Blacklionattack,1.4194167175419044e+18,0.0,0.0,1.0,0.0,1.4193343699326812e+18,0.0,1.4193343699326812e+18,0.0,1,1,0.0,Blacklionattack
BlkMetalFinance,1.3783356527359345e+18,0.0,0.0,0.0,0.0,1.3783356527359345e+18,0.0,0.0,0.0,1,1,0.0,BlkMetalFinance
BlockchainJrnal,1.3814622614121923e+18,0.0,1.0,2.0,0.0,1.3813186600825774e+18,0.0,1.3813186600825774e+18,0.0,1,1,0.0,BlockchainJrnal
BlondesStocks,8.461423573536838e+18,0.0,1.0,5.0,0.0,8.461423573536838e+18,0.0,0.0,0.0,6,6,0.0,BlondesStocks
BloomFinancial2,1.4329067728225157e+18,0.0,0.0,2.0,0.0,1.4329067728225157e+18,0.0,0.0,0.0,1,1,0.0,BloomFinancial2
BlueMoonTrades,1.3875233530748764e+18,0.0,0.0,2.0,0.0,1.3875233530748764e+18,0.0,0.0,0.0,1,1,0.0,BlueMoonTrades
BlueOxCapital,1.3567173261340877e+18,0.0,0.0,0.0,0.0,1.3567173261340877e+18,0.0,0.0,0.0,1,1,0.0,BlueOxCapital
BluePhoenixFin,2.8171946395357635e+18,0.0,1.0,0.0,0.0,2.8171946395357635e+18,0.0,0.0,1.0,2,2,50.0,BluePhoenixFin
BlueWolfNFTs,1.4228894448188416e+18,0.0,0.0,0.0,0.0,1.4228894448188416e+18,0.0,0.0,0.0,1,1,0.0,BlueWolfNFTs
BlxckDollar,1.3970413052854477e+18,2.0,1.0,5.0,0.0,1.3970413052854477e+18,0.0,0.0,0.0,1,1,0.0,BlxckDollar
Bo_Rinehart,1.40996393641438e+18,1.0,0.0,0.0,0.0,1.408254402331304e+18,0.0,1.408254402331304e+18,0.0,1,1,0.0,Bo_Rinehart
Bombeiroinvest,2.80465352078481e+18,1.0,1.0,4.0,0.0,2.80465352078481e+18,0.0,0.0,0.0,2,2,0.0,Bombeiroinvest
Borborsa35,1.405295078696833e+18,0.0,0.0,4.0,0.0,1.405295078696833e+18,0.0,0.0,1.0,1,1,100.0,Borborsa35
BorsaAnaliz07,1.4166379526339994e+18,0.0,2.0,13.0,0.0,1.4166379526339994e+18,0.0,0.0,0.0,1,1,0.0,BorsaAnaliz07
BorsaFelisi,1.3665175721879265e+18,0.0,0.0,0.0,0.0,1.3665175721879265e+18,0.0,0.0,0.0,1,1,0.0,BorsaFelisi
BorsaHakemi,1.40414755393178e+18,0.0,0.0,5.0,0.0,1.40414755393178e+18,0.0,0.0,0.0,1,1,0.0,BorsaHakemi
BorsaUP,1.3925413627640586e+18,0.0,0.0,0.0,0.0,1.3921608733980303e+18,0.0,1.3921608733980303e+18,0.0,1,1,0.0,BorsaUP
BossBlunts1,1.420896465887576e+18,1.0,3.0,23.0,0.0,1.4208916917587845e+18,0.0,1.420896060394951e+18,0.0,1,1,0.0,BossBlunts1
BoukoujaOualid,1.3697749288414781e+18,0.0,0.0,0.0,0.0,1.3697749288414781e+18,0.0,0.0,0.0,1,1,0.0,BoukoujaOualid
BourseActu,2.7662020760083784e+18,0.0,1.0,0.0,0.0,2.7662020760083784e+18,0.0,0.0,0.0,2,2,0.0,BourseActu
Boursovision,1.376939572924461e+18,0.0,1.0,0.0,0.0,1.376939572924461e+18,0.0,0.0,0.0,1,1,0.0,Boursovision
BoxMan_MK2,1.427362733637374e+18,0.0,0.0,0.0,0.0,1.427362733637374e+18,0.0,0.0,0.0,1,1,0.0,BoxMan_MK2
BradenCharts,5.648654980636844e+18,4.0,2.0,10.0,1.0,5.626797955363701e+18,0.0,4.224194193989464e+18,0.0,4,4,0.0,BradenCharts
Bradley50636817,6.878065761784562e+18,0.0,0.0,2.0,0.0,6.878065761784562e+18,0.0,0.0,0.0,5,5,0.0,Bradley50636817
Bradlito1,1.4204223067913134e+18,1.0,0.0,0.0,0.0,1.4204223067913134e+18,0.0,0.0,0.0,1,1,0.0,Bradlito1
Brady1204933030,2.7983925395658793e+18,0.0,1.0,6.0,0.0,2.7980303943113974e+18,0.0,0.0,0.0,2,2,0.0,Brady1204933030
BradyInvest9989,1.4055254363149722e+18,0.0,0.0,4.0,0.0,1.4055254363149722e+18,0.0,0.0,0.0,1,1,0.0,BradyInvest9989
BrannonBrown6,1.3810157214177853e+18,0.0,0.0,0.0,0.0,1.3810157214177853e+18,0.0,0.0,0.0,1,1,0.0,BrannonBrown6
BrendaT64196509,1.3739345273541714e+18,0.0,1.0,0.0,0.0,1.3739345273541714e+18,0.0,0.0,0.0,1,1,0.0,BrendaT64196509
BrentEChavez1,1.3752736752267592e+18,0.0,0.0,1.0,0.0,1.3748643533259366e+18,0.0,1.3748836312320737e+18,0.0,1,1,0.0,BrentEChavez1
BrentMcclure14,4.1147265111590994e+18,0.0,0.0,9.0,0.0,4.1147265111590994e+18,0.0,0.0,0.0,3,3,0.0,BrentMcclure14
Bret_Volmert,1.3820818997288796e+18,0.0,0.0,0.0,0.0,1.3820818997288796e+18,0.0,0.0,0.0,1,1,0.0,Bret_Volmert
BrewCrypto,1.3845653062076006e+18,0.0,0.0,0.0,0.0,1.3845653062076006e+18,0.0,0.0,0.0,1,1,0.0,BrewCrypto
BrianJScheid,1.4135647745169203e+18,0.0,0.0,0.0,0.0,1.4135644032664904e+18,0.0,1.4135644032664904e+18,0.0,1,1,0.0,BrianJScheid
BritFoshee,1.3689191143711867e+18,1.0,1.0,3.0,0.0,1.3689191143711867e+18,0.0,0.0,0.0,1,1,0.0,BritFoshee
Brocado,1.365339773754372e+18,0.0,0.0,0.0,0.0,1.365339773754372e+18,0.0,0.0,0.0,1,1,0.0,Brocado
BrokeBackRican,7.24425519546534e+19,12.0,6.0,72.0,17.0,7.24425519546534e+19,0.0,0.0,4.0,52,52,7.6923076923076925,BrokeBackRican
BrownTexasNinja,1.357082898365616e+18,1.0,0.0,3.0,0.0,1.357082898365616e+18,0.0,0.0,0.0,1,1,0.0,BrownTexasNinja
BryanARobert1,1.405795766434558e+18,1.0,0.0,0.0,0.0,1.4044255322681836e+18,0.0,1.4050659941129298e+18,0.0,1,1,0.0,BryanARobert1
Bscxdream,1.3874068097453998e+18,1.0,0.0,0.0,0.0,1.3874024708723057e+18,0.0,1.3874024708723057e+18,0.0,1,1,0.0,Bscxdream
BubiTwitt,1.3588952456902984e+18,0.0,0.0,0.0,0.0,1.3588952456902984e+18,0.0,0.0,0.0,1,1,0.0,BubiTwitt
BuildingDBudget,1.4021584526846403e+18,1.0,0.0,1.0,0.0,1.4021584526846403e+18,0.0,0.0,0.0,1,1,0.0,BuildingDBudget
BulITrades,1.357184982054273e+18,0.0,1.0,4.0,0.0,1.357184982054273e+18,0.0,0.0,0.0,1,1,0.0,BulITrades
BullRunBR,3.505529916415435e+19,19.0,4.0,21.0,1.0,3.505529916415435e+19,0.0,0.0,3.0,25,25,12.0,BullRunBR
BullieveTrader,1.364690709949911e+18,0.0,0.0,1.0,0.0,1.364690709949911e+18,0.0,0.0,0.0,1,1,0.0,BullieveTrader
Bullstrading,1.3858664853613855e+18,0.0,0.0,2.0,0.0,1.3858664853613855e+18,0.0,0.0,0.0,1,1,0.0,Bullstrading
Burbjones,1.273976099241123e+19,0.0,0.0,3.0,0.0,1.273976099241123e+19,0.0,0.0,0.0,9,9,0.0,Burbjones
BurggrabenH,1.392997342886994e+18,0.0,0.0,5.0,0.0,1.392997342886994e+18,0.0,0.0,0.0,1,1,0.0,BurggrabenH
BurnerTrades,1.4330554073925755e+18,0.0,0.0,0.0,0.0,1.4330548691248333e+18,0.0,1.4330548691248333e+18,0.0,1,1,0.0,BurnerTrades
BuyLost,1.364197860439425e+18,0.0,0.0,1.0,0.0,1.364197860439425e+18,0.0,0.0,0.0,1,1,0.0,BuyLost
BuySell_Signals,4.222933080727392e+18,0.0,0.0,0.0,0.0,4.222933080727392e+18,0.0,0.0,0.0,3,3,0.0,BuySell_Signals
Buy_Stocks_Now,1.4077304157508157e+18,0.0,0.0,0.0,0.0,1.4077304157508157e+18,0.0,0.0,0.0,1,1,0.0,Buy_Stocks_Now
ByronBuxtonfans,1.3566740221975347e+18,0.0,0.0,2.0,0.0,1.3566740221975347e+18,0.0,0.0,0.0,1,1,0.0,ByronBuxtonfans
CBoaduMD,1.4396702473808814e+18,0.0,0.0,3.0,0.0,1.4396702473808814e+18,0.0,0.0,0.0,1,1,0.0,CBoaduMD
CDFleming5,1.3761636928621732e+18,0.0,0.0,0.0,0.0,1.3761636928621732e+18,0.0,0.0,0.0,1,1,0.0,CDFleming5
CEEOHH,1.3773992691964068e+18,0.0,0.0,0.0,0.0,1.3773048399490662e+18,0.0,1.3773048399490662e+18,0.0,1,1,0.0,CEEOHH
CEO_NUUTZO,5.736140789572796e+18,1.0,0.0,3.0,1.0,5.736140789572796e+18,0.0,0.0,0.0,4,4,0.0,CEO_NUUTZO
CGofeTO9s8ZhZh1,1.4127487232647086e+18,0.0,0.0,0.0,0.0,1.4127487232647086e+18,0.0,0.0,0.0,1,1,0.0,CGofeTO9s8ZhZh1
CHETRA744,8.413827853066072e+18,1.0,2.0,12.0,0.0,8.413827853066072e+18,0.0,0.0,0.0,6,6,0.0,CHETRA744
CIALU_NET,1.395667803714343e+18,0.0,0.0,1.0,0.0,1.395667803714343e+18,0.0,0.0,0.0,1,1,0.0,CIALU_NET
CIAZEKACTrader,4.2999298319925125e+18,0.0,0.0,2.0,0.0,4.2999298319925125e+18,0.0,0.0,0.0,3,3,0.0,CIAZEKACTrader
CLOWNIN_713,1.3756180142850703e+18,0.0,0.0,0.0,1.0,1.3755025039078523e+18,0.0,1.3755025039078523e+18,0.0,1,1,0.0,CLOWNIN_713
CMAinSD,2.774282864989692e+18,0.0,0.0,1.0,0.0,2.774282864989692e+18,0.0,0.0,0.0,2,2,0.0,CMAinSD
CMRINDIA,1.424977068052271e+18,0.0,0.0,1.0,0.0,1.424977068052271e+18,0.0,0.0,0.0,1,1,0.0,CMRINDIA
CNOX8Traders,1.409872269652988e+18,0.0,0.0,0.0,0.0,1.409872269652988e+18,0.0,0.0,1.0,1,1,100.0,CNOX8Traders
CSDHoosier,1.4265590514297815e+18,0.0,0.0,0.0,0.0,1.4265575849920512e+18,0.0,1.4265575849920512e+18,0.0,1,1,0.0,CSDHoosier
CVisionaire,1.403008012156117e+18,0.0,0.0,0.0,0.0,1.403008012156117e+18,0.0,0.0,0.0,1,1,0.0,CVisionaire
CabinetMr,1.4197255956556227e+18,0.0,0.0,0.0,0.0,1.4197255956556227e+18,0.0,0.0,0.0,1,1,0.0,CabinetMr
CacophonyReigns,1.425869859670352e+18,0.0,0.0,18.0,0.0,1.4258371763072573e+18,0.0,1.425837176307257e+18,0.0,1,1,0.0,CacophonyReigns
Cain752,1.415640880132903e+18,0.0,0.0,0.0,0.0,1.415640880132903e+18,0.0,0.0,0.0,1,1,0.0,Cain752
CalNeff,1.3900162998210642e+18,0.0,0.0,4.0,0.0,1.3900162998210642e+18,0.0,0.0,0.0,1,1,0.0,CalNeff
Calsparks1,1.405228946665345e+18,0.0,1.0,2.0,0.0,1.405228946665345e+18,0.0,0.0,1.0,1,1,100.0,Calsparks1
CamSimmonds1,1.4393104352793272e+18,0.0,0.0,0.0,0.0,1.4393104352793272e+18,0.0,0.0,0.0,1,1,0.0,CamSimmonds1
CanisPisces,1.4394999047669473e+18,0.0,0.0,0.0,0.0,1.4394999047669473e+18,0.0,0.0,0.0,1,1,0.0,CanisPisces
CapitalInvesti1,1.3567306432757883e+18,0.0,0.0,0.0,0.0,1.3567306432757883e+18,0.0,0.0,0.0,1,1,0.0,CapitalInvesti1
CapitalMadaket,1.3571098307256115e+18,0.0,0.0,2.0,0.0,1.3571098307256115e+18,0.0,0.0,0.0,1,1,0.0,CapitalMadaket
CapitalParadox,1.3747115415604552e+18,0.0,0.0,0.0,0.0,1.3747115415604552e+18,0.0,0.0,0.0,1,1,0.0,CapitalParadox
CapitalPatel,1.4220067910265938e+18,0.0,0.0,1.0,1.0,1.4220067910265938e+18,0.0,0.0,0.0,1,1,0.0,CapitalPatel
CapitalPmh,1.436498504776618e+18,0.0,0.0,0.0,0.0,1.436498504776618e+18,0.0,0.0,0.0,1,1,0.0,CapitalPmh
Capitalise_ai,1.3666610502554337e+18,0.0,0.0,4.0,0.0,1.3666610502554337e+18,0.0,0.0,0.0,1,1,0.0,Capitalise_ai
Capucine_Cousin,4.312977084957151e+18,1.0,2.0,0.0,0.0,4.3129602062515773e+18,0.0,1.437841539573633e+18,0.0,3,3,0.0,Capucine_Cousin
CarlMcjohnson,1.3574075335315538e+18,1.0,0.0,3.0,0.0,1.3574075335315538e+18,0.0,0.0,0.0,1,1,0.0,CarlMcjohnson
CarlosA05266675,1.3754479143701873e+18,0.0,0.0,0.0,0.0,1.3754103090794332e+18,0.0,1.3754103090794332e+18,0.0,1,1,0.0,CarlosA05266675
CarlosJG,1.3875051520689316e+18,0.0,2.0,1.0,0.0,1.3875051520689316e+18,0.0,0.0,0.0,1,1,0.0,CarlosJG
Carloslemushn,2.7282378045950484e+18,0.0,1.0,2.0,0.0,2.7282321860270285e+18,0.0,1.361760930648965e+18,0.0,2,2,0.0,Carloslemushn
CarolLe84678490,2.732561872962085e+18,0.0,0.0,0.0,0.0,2.732561872962085e+18,0.0,0.0,0.0,2,2,0.0,CarolLe84678490
CarteraInversio,1.4128446051047014e+18,1.0,0.0,1.0,0.0,1.4056137128164147e+18,0.0,1.4056137128164147e+18,0.0,1,1,0.0,CarteraInversio
CarveSomeFun,1.4366007140257915e+18,0.0,0.0,0.0,0.0,1.436561232111104e+18,0.0,1.4365808416483615e+18,0.0,1,1,0.0,CarveSomeFun
CarysCorner,1.4184009118782382e+18,1.0,0.0,0.0,0.0,1.4182281040200745e+18,0.0,1.4182281040200745e+18,0.0,1,1,0.0,CarysCorner
Cashcow_NL,1.4155743709997343e+18,0.0,0.0,0.0,0.0,1.4155743709997343e+18,0.0,0.0,0.0,1,1,0.0,Cashcow_NL
CasiKomski,1.4004328629737308e+18,0.0,0.0,2.0,0.0,1.4004328629737308e+18,0.0,0.0,0.0,1,1,0.0,CasiKomski
CatSh_inc,1.378357860283818e+18,0.0,0.0,1.0,0.0,1.378357860283818e+18,0.0,0.0,0.0,1,1,0.0,CatSh_inc
Catch_This_F4d3,1.3569332583789036e+18,0.0,0.0,1.0,0.0,1.3569332583789036e+18,0.0,0.0,0.0,1,1,0.0,Catch_This_F4d3
Catching_Trends,1.3999395043042345e+18,0.0,0.0,2.0,0.0,1.3999395043042345e+18,0.0,0.0,0.0,1,1,0.0,Catching_Trends
Catfriend420,1.4055298621446185e+18,0.0,0.0,0.0,0.0,1.4055298621446185e+18,0.0,0.0,0.0,1,1,0.0,Catfriend420
CaydenParker11,2.876625291452576e+18,1.0,0.0,3.0,0.0,2.8766252880132465e+18,0.0,1.4386397065400689e+18,0.0,2,2,0.0,CaydenParker11
CerdaMac,1.395136828227801e+18,0.0,0.0,0.0,0.0,1.3950617004207718e+18,0.0,1.3950617004207718e+18,0.0,1,1,0.0,CerdaMac
CerebralPyrex,1.3702545620791788e+18,1.0,0.0,0.0,0.0,1.3702545620791788e+18,0.0,0.0,1.0,1,1,100.0,CerebralPyrex
Ch1990ris,2.7537849204655104e+18,2.0,0.0,1.0,0.0,2.7537849204655104e+18,0.0,0.0,0.0,2,2,0.0,Ch1990ris
ChaosMoogle,2.7470238493859717e+18,0.0,0.0,0.0,0.0,2.7470238493859717e+18,0.0,0.0,0.0,2,2,0.0,ChaosMoogle
ChartScreams,1.4178317333832868e+18,0.0,0.0,0.0,1.0,1.4178317333832868e+18,0.0,0.0,1.0,1,1,100.0,ChartScreams
ChartTrend1,1.4119672274069955e+18,0.0,1.0,0.0,0.0,1.4119672274069955e+18,0.0,0.0,0.0,1,1,0.0,ChartTrend1
Chartoholic,2.8048749799352033e+18,1.0,0.0,0.0,0.0,2.7885438827713085e+18,0.0,1.3942719413856543e+18,1.0,2,2,50.0,Chartoholic
ChaseMi40061976,2.810179635532026e+18,0.0,0.0,0.0,0.0,2.810179635532026e+18,0.0,0.0,0.0,2,2,0.0,ChaseMi40061976
Chaudree,1.4079126979460178e+18,0.0,1.0,4.0,0.0,1.4079126979460178e+18,0.0,0.0,0.0,1,1,0.0,Chaudree
ChazCabbage,1.3599435314862694e+18,0.0,0.0,0.0,0.0,1.3599435314862694e+18,0.0,0.0,0.0,1,1,0.0,ChazCabbage
ChetanK_,1.3642915215754568e+18,0.0,0.0,0.0,0.0,1.3642915215754568e+18,0.0,0.0,0.0,1,1,0.0,ChetanK_
Chickencreep1,1.3573888822878085e+18,0.0,0.0,0.0,0.0,1.3573888822878085e+18,0.0,0.0,0.0,1,1,0.0,Chickencreep1
ChinmoyAIH,1.394685350497325e+18,0.0,0.0,1.0,0.0,1.394685350497325e+18,0.0,0.0,0.0,1,1,0.0,ChinmoyAIH
ChrisBando43,4.246374090635825e+18,0.0,0.0,0.0,0.0,4.246374090635825e+18,0.0,0.0,0.0,3,3,0.0,ChrisBando43
